"","logFC","logCPM","F","PValue","FDR"
"LOC108243058",6.02789698320659,-1.18418834601184,6.03886931594678,0.0297907023886086,0.184269936528646
"LOC108243027",1.18102799081746,2.59348865317572,5.82399097499783,0.0298011251205423,0.184269936528646
"gprc5c",-3.30017614895737,0.0910380971180254,5.82343030661456,0.0298078023183014,0.184269936528646
"arl6ip1",-0.529763548345045,6.59590973428706,5.82296648797781,0.0298133274164227,0.184269936528646
"parp4",-0.757783828830292,5.72326027999919,5.8229263853563,0.0298138051827482,0.184269936528646
"LOC108244197",0.508082542350673,6.83847131262727,5.82185123780464,0.0298266173813889,0.184296013534615
"LOC108248544",-2.06879537677116,0.81551468772719,5.8188662766259,0.0298622218953569,0.184462866644504
"mafgb",0.620655665188388,5.397327142714,5.81654153169544,0.0298899856963056,0.184581204500048
"clgn",0.605587569942837,5.12774020986536,5.81385187786031,0.0299221450623303,0.184726610579101
"trim25",-0.789685932660048,3.36512572343134,5.80873506036222,0.0299834367132272,0.18505173156506
"LOC108239490",0.975119352867566,6.19283161235603,5.83177561663747,0.0299944374205507,0.185066369205567
"LOC108237119",0.61217870153266,4.04980327951457,5.80250250370063,0.0300582910441224,0.185407008347223
"zgc:158291",1.41636447670836,3.12288977775996,5.80535040527723,0.0300686584300076,0.185407251007612
"reln",0.847919087192044,6.03428591808318,5.80694138180427,0.0300771926835382,0.185407251007612
"dusp29",-1.14050297322274,3.78915261276904,5.80147824352823,0.0300842650956539,0.185407251007612
"ncapg",0.880187415854658,4.35252917806936,5.79599464659386,0.0301366844241656,0.185534399849053
"tmem229b",-0.933354630179925,3.64245933651966,5.79569031954328,0.0301403561656753,0.185534399849053
"LOC108230115",0.456896928708545,6.17081069038977,5.79534247666901,0.0301445535695003,0.185534399849053
"LOC108228589",0.488700630229387,7.83603742450082,5.79494733077811,0.0301493226035194,0.185534399849053
"zgc:65997",-1.02207404373965,2.84846559764993,5.79490322809742,0.0301498549353797,0.185534399849053
"LOC108234737",1.3988033366893,3.09834011972704,5.79404406237067,0.0301602274958656,0.185534399849053
"psme4b",-2.01471779146004,1.73265336350383,5.79290175616208,0.0301740248069186,0.185534399849053
"dgkh",-0.638726571071052,6.43171259012519,5.79289528555874,0.0301741029828645,0.185534399849053
"clcn6",0.702401697698255,4.37845534262438,5.79205383940704,0.0301842711027449,0.18554372666683
"akap11",0.517341916845655,6.8570721714966,5.79043841873426,0.0302038032080984,0.185568807119072
"LOC108230697",-1.71436759757983,1.58364734658631,5.79028523965975,0.0302056560662415,0.185568807119072
"isca2",-0.547643490952031,6.09488594713878,5.78759825217889,0.0302381795002851,0.185715416879328
"nxph2a",-0.679456409762188,4.6371460146174,5.78619360335213,0.0302551976926714,0.185751647050013
"ntn1b",0.690664003962039,5.70056809426392,5.78497162401525,0.0302700118151737,0.185751647050013
"hnrnpaba",0.678262747590356,6.97800978869014,5.78496753662095,0.0302700613810695,0.185751647050013
"col11a1a",-0.583543728750293,8.19823091953463,5.78343357090906,0.0302886697411502,0.185796908628466
"zgc:55943",0.63121954310706,4.00917606424462,5.7829314881832,0.030294763345631,0.185796908628466
"LOC108246340",-1.92422186317828,10.7965739953558,6.0641130453953,0.0303494177462332,0.186051378574891
"LOC108239778",1.31993306182885,1.95234117814634,5.77770459929396,0.0303582852660382,0.186051378574891
"LOC112450997",0.698554340556668,4.61918278521028,5.77737629726313,0.0303622802728642,0.186051378574891
"malt3",-0.762710179199267,4.16032049656907,5.77448100128514,0.0303975387976736,0.186214228675723
"hs2st1b",0.593026909622095,4.2772714102551,5.77248542496256,0.0304218684532785,0.186217583360757
"tex10",0.62093754120974,5.00929169807419,5.77244395484106,0.0304223742892539,0.186217583360757
"LOC108247804",-2.07876127803547,1.10585022826726,5.77222974820898,0.030424987252354,0.186217583360757
"LOC108250829",-1.38906232775235,3.24888370898959,5.7792013079006,0.0304328171622816,0.186217583360757
"ampd2b",-1.19673755393935,4.54745231025164,5.79204061632479,0.0304721486403495,0.186405068993033
"LOC108232793",1.29909394015301,1.59860150953054,5.76744117599833,0.0304834682093481,0.186421141341856
"hemgn",0.995672316431692,5.79031413365438,5.78878792358363,0.0305116460516407,0.186540271627577
"LOC108237190",-2.63602540895233,1.89995961481566,5.78880648587587,0.0305346149452655,0.18660147271843
"LOC108245699",1.0025221810083,3.04674025073323,5.76289929034365,0.0305390576417069,0.18660147271843
"ogt.1",0.461356686685447,8.64411599043626,5.76026448052733,0.0305713600092617,0.186745644579503
"LOC108251774",-0.677582868330402,4.43118101945352,5.75424696330157,0.0306452833910511,0.187125684694316
"LOC119616714",6.39698378155546,-0.779384142304606,5.96319131497367,0.0306510248674003,0.187125684694316
"si:ch211-169p10.1",0.80910501393206,5.27211149310686,5.75294416946926,0.0306613152595775,0.18713523858058
"LOC108241247",1.1725349810124,3.82709851132371,5.75596283977722,0.0306828114099351,0.187175792062375
"trim33",0.567973039603298,5.57320883887943,5.75098729227119,0.03068541450512,0.187175792062375
"six9",-1.23709787061449,1.93196653235421,5.75027628205024,0.030694176176891,0.18717600126977
"caprin2",-0.869309556635366,3.09496735574083,5.74756887296411,0.0307275658894814,0.187326351799803
"dpy30",0.602372835555098,4.9455100480303,5.74595603562326,0.0307474766913419,0.187394467916798
"LOC108229627",1.90004493623481,2.10574059363668,5.74497545251044,0.0307733686823086,0.187458909020833
"LOC119616678",-2.93216627858597,-0.0152145824389619,5.74325612751012,0.0307808412893169,0.187458909020833
"fgl1",-1.13910361517685,2.91169202967563,5.74297871845981,0.0307842718129049,0.187458909020833
"LOC108251023",3.67004826143094,0.226115305239961,5.73878636525155,0.03083617004148,0.18764362415605
"LOC108232172",1.65952272127707,2.92770320544982,5.75184951042275,0.0308367493723059,0.18764362415605
"kcnj11",-1.47906335438073,3.36497058713708,5.75151704968707,0.0308408530400558,0.18764362415605
"knstrn",0.85191766644723,3.80834863447984,5.73643878145439,0.0308652759593271,0.18773896015306
"LOC108243898",5.82495360638925,-1.19121406711932,6.25068012499102,0.0308805319354277,0.18777849969354
"LOC108240951",-0.825567209057115,4.23544399529272,5.73226864937893,0.030917057329637,0.187904888897456
"coro1cb",0.71971617144409,5.23708943732503,5.73212163250819,0.030918884716002,0.187904888897456
"LOC108232179",0.86184800131882,3.27316685262772,5.73120424920484,0.030930290428625,0.187904888897456
"LOC108234771",-3.16819350018908,0.180258610311587,5.73022745234401,0.0309424402176602,0.187904888897456
"atf3",-1.19496997631128,2.71257767111313,5.72993187461129,0.0309461178284688,0.187904888897456
"LOC108235958",0.766304007131366,4.75016939247853,5.72926914298866,0.0309543654617996,0.187904888897456
"ap2a1",0.45139307610592,6.5796603410032,5.72759589364393,0.0309752003052212,0.187904888897456
"LOC108244436",0.615876806024268,4.72514295367031,5.72727467318091,0.0309792019258917,0.187904888897456
"snd1",-0.473756415061383,7.73899538136707,5.72719704117285,0.0309801691211547,0.187904888897456
"slit1a",0.698380784724478,5.63776041968765,5.7220642566414,0.0310441952562024,0.188239993118398
"psmb13a",-2.34763644307465,0.160317075698073,5.72081113467202,0.0310598500791424,0.18828168588111
"drc1",2.08342872140582,1.22352726998973,5.71963896309268,0.0310745019526917,0.188317277021582
"adcy7",-0.516343499243943,5.31442546096707,5.71887559699588,0.0310840481873049,0.188321915670375
"slc7a11",-1.87445475859264,1.53258785560051,5.71417988881399,0.0311428454196348,0.188624853350722
"LOC108233376",-1.45325247016131,1.00587721526642,5.71317534665756,0.0311554406178257,0.188647864181397
"mab21l2",0.555822911009551,6.29647565937605,5.70964734106827,0.031199722731731,0.188862673843476
"en2a",1.99177882751032,3.38383021063098,5.75773884123072,0.0312279062637112,0.188942883676985
"tmem182a",-0.985723787470969,6.60656270505551,5.73241458541359,0.0312305927465338,0.188942883676985
"ncapd2",0.699729864043553,6.1864049903,5.70636783207047,0.0312409516759038,0.188952253410352
"cibar1",1.0551395726952,3.32915476993983,5.70374983559063,0.0312739099200745,0.189007824718522
"mbd3a",0.490071929801357,5.09636082503693,5.70361108731922,0.0312756577687717,0.189007824718522
"csdc2a",0.843419056054006,4.78666671361834,5.70353803509748,0.031276578072739,0.189007824718522
"ablim1a",0.992050486178511,4.59171807202674,5.70361896710142,0.0313253685438787,0.189249346242413
"LOC108240831",0.879998702580325,3.41824704487089,5.69880996163294,0.0313362090773925,0.189261525227496
"pak1",0.787073011739168,3.41879200927891,5.69732794045313,0.0313549277943959,0.189321265880183
"LOC112450023",-1.54042203226813,1.11327230989161,5.69470085345303,0.0313881413700561,0.189428127454797
"LOC108246818",7.37358946304469,-0.0533129550528381,5.91857787011354,0.0313902907154543,0.189428127454797
"LOC108230518",-0.715044475012503,4.17250751047532,5.69302153820031,0.0314093940199394,0.189490091011432
"dpcd",1.87807003281805,1.35769271639014,5.68929284300227,0.0314566427415648,0.189668845639926
"si:dkeyp-120h9.1",-0.732773800300224,4.3187548874383,5.68928744953972,0.0314567111456714,0.189668845639926
"LOC108247279",-1.44108941480646,1.03084054390166,5.68856336404649,0.0314658961395608,0.189670903458449
"snrpd1",0.505807676186144,6.06403248261646,5.68491174620291,0.0315122644649072,0.189892494729203
"rabgef1",-0.671314040825123,5.73668815948914,5.68427440475714,0.0315203656099204,0.189892494729203
"pigq",0.753894877149038,3.81045919081248,5.68187341468563,0.0315509060373147,0.18994185136906
"rspo3",1.22713491462105,2.46859914857804,5.6817210930721,0.0315528447220548,0.18994185136906
"cct3",0.487767022667405,7.16442825952516,5.68154176142945,0.0315551273571111,0.18994185136906
"pisd",-0.610419673147263,5.54091523012184,5.67723558031958,0.0316099967815288,0.190166018007047
"hivep2a",-0.776269826622263,4.90479330567986,5.67668470790629,0.0316170240344498,0.190166018007047
"hgsnat",-0.58740881998984,4.93238728087456,5.6765322946007,0.0316189686302574,0.190166018007047
"ipo9",0.535056224102521,5.34896420665797,5.67522007256816,0.0316357166531451,0.190213404838801
"LOC108238101",-0.840343057088215,4.65139862951069,5.67426710733468,0.0316478859333259,0.190233242604272
"LOC108251135",-3.24177735380805,0.274159889485329,5.67016102602554,0.03170038273115,0.190495407238715
"crygn2",-1.0479945135528,9.88396129430966,5.7003032265964,0.0317119964194805,0.190511817145266
"siah2l",0.565957385114614,4.67400222950898,5.66293386196681,0.0317930300135794,0.190945145533811
"LOC108246366",6.20137244365058,-0.758040326551664,5.8646913808736,0.0318153821577348,0.191025896174955
"pfkfb1",-1.12426467747861,3.14012568402018,5.66019600226826,0.031828209988812,0.191036737930902
"LOC108244145",2.74060971280258,0.0815516389766935,5.65966777608108,0.0318350026281085,0.191036737930902
"si:ch211-160b11.4",5.6310773255341,-1.22565740755797,5.86199222121597,0.0318480208239839,0.191061399332023
"zgc:152891",-2.05338124682101,0.359172810685694,5.65698904475399,0.0318694753931672,0.191136643947779
"znf385c",0.773818056384096,4.91892193850783,5.65604911014885,0.031881581794659,0.191155796687182
"zswim5",0.827212381660431,5.27907687384356,5.65274628524616,0.0319241649159832,0.191357620165761
"pleca",-0.646490670080467,8.2973629341316,5.65148518509293,0.0319404417112719,0.191401691361176
"mpp6b",0.662453192894969,5.41970179684111,5.64969424383181,0.0319635737173964,0.191465465947535
"cntnap1",-1.07548860965819,4.3436686512752,5.65532801167821,0.0319689389452195,0.191465465947535
"kmt2ba",0.590589071437076,6.36046509385559,5.64602379779272,0.0320110427471975,0.191633127475882
"LOC108244001",2.91786313353074,-0.21367397199759,5.64573325852742,0.0320148037369369,0.191633127475882
"micall1a",0.541802013398999,5.36358732797757,5.6424491576037,0.0320573518386418,0.191834270335757
"LOC108242999",0.753210730993268,4.07326945912473,5.63839063798276,0.0321100243462125,0.19209178530152
"gabpb2a",0.473303137004807,5.89389456658304,5.63731678709352,0.0321239779519361,0.19209178530152
"col6a3",-0.71389709761788,8.31359137644949,5.6367115963963,0.0321318449106429,0.19209178530152
"LOC108242701",1.56796025613334,2.35335930660525,5.63635402604172,0.032136494074521,0.19209178530152
"nucks1a",0.479990529632656,7.66070566338635,5.63568707222887,0.0321451679697466,0.19209178530152
"sin3b",0.560841764757371,5.50875791450548,5.63366041235755,0.0321715419414846,0.19219583844541
"LOC108231471",-2.97838413140561,0.84658188460375,5.63608107225132,0.0321998291162241,0.192311260110181
"LOC108240448",0.636727811725879,4.41257718543665,5.63057773194681,0.0322117068933754,0.192328640796832
"LOC108246825",-0.773976041261422,4.00590853317189,5.62863779167285,0.0322370128254617,0.192426165896932
"ddx39ab",0.630953605362657,7.00397688956006,5.62773046674796,0.0322488565675793,0.19244330183775
"myo10l1",0.847768601523984,5.64913501419448,5.62844042430907,0.0322900110991791,0.192635290137439
"ubl3a",-0.630635456076953,5.75906339034434,5.6222452714364,0.0323205656778475,0.192763952194882
"dock7",0.500811369473549,6.34117808104113,5.61879986527187,0.0323657033645055,0.192977345590419
"pacsin1a",-1.12756357464809,5.78429978982507,5.6468678658295,0.0323981831567798,0.192977345590419
"LOC108249957",-2.65473881856383,0.420648259891323,5.61594528090207,0.0324031565367934,0.192977345590419
"LOC108238274",5.68661625574042,-0.718517294046786,5.81623474586297,0.0324074260435105,0.192977345590419
"eps8l1a",-1.60165015717291,1.90483968740739,5.61514587798065,0.0324136540559251,0.192977345590419
"espn",-1.27208718966672,3.70750252876406,5.62752493150033,0.0324168055711064,0.192977345590419
"LOC108242801",0.485332444280917,8.02543341863157,5.61469712933854,0.0324195486280012,0.192977345590419
"hspa12b",0.865483100392948,5.02229330931801,5.61402199587007,0.0324284192527763,0.192977345590419
"kbtbd12",-1.38437070031568,1.94960819915225,5.6133443295515,0.0324373260061295,0.192977345590419
"paqr8",-1.50032383932683,1.09472651107527,5.6113564911404,0.0324634691871169,0.193079318817553
"LOC108251763",-0.793429121489681,6.69239928231984,5.60795092942399,0.032558904468562,0.193593242067438
"si:dkeyp-69e1.8",-0.780563909065877,3.47386637304551,5.60147780180458,0.0325937547874516,0.193691278777841
"xrn2",0.529860503567924,5.62109941463109,5.60128421310001,0.0325963140333022,0.193691278777841
"eno1a",-0.489498053417641,9.56502586581744,5.6008174238119,0.0326024859601812,0.193691278777841
"ppp1r14bb",0.5574330129898,6.37644622768042,5.59937505471141,0.0326215657069663,0.193750960874358
"casp7",-0.844242188911212,4.11591428605864,5.5959431096935,0.0326670161161418,0.193967191207888
"tfip11",0.580356495881517,5.17124876768078,5.59463116137129,0.0326844102203158,0.193968081529097
"LOC108247096",-1.70039694699875,1.86006018534574,5.5940903822305,0.0326915831378778,0.193968081529097
"si:ch211-286b5.5",-0.561829992063694,5.79896614426974,5.5938857206268,0.0326942982574573,0.193968081529097
"lsg1",0.675293824425516,4.35090239845913,5.59146170039296,0.0327264762747107,0.194058878506732
"lmnb2",0.457772451859559,5.57383184438022,5.5908220827361,0.0327349731385836,0.194058878506732
"gch1",-1.13684170091713,2.70751643523976,5.5906885429492,0.0327367474442746,0.194058878506732
"cacna2d1a",-0.722722834552936,6.83403756015192,5.58996707223235,0.0327463353654382,0.194062076425132
"si:dkey-98f17.3",6.07495371803026,-0.920765560596166,5.78748599452731,0.032764864557723,0.194118245903173
"LOC108229667",-0.989075878821149,3.3254338064186,5.58554421362729,0.0328051842558764,0.194303448421922
"atp8a1",0.515951511835044,6.53045767968665,5.58349129811245,0.0328325415270638,0.194411794072595
"klf2b",-0.713710969229156,4.96597213416971,5.58118032389871,0.0328633695779341,0.194540625817817
"LOC108245992",-3.11700893911675,-0.566358237430276,5.57749902514794,0.0329125473777455,0.194777981128727
"bud13",0.677995354538541,4.07648162650689,5.57456330761729,0.0329518266822998,0.194956641891113
"LOC108242048",1.21408936029713,3.13547673294707,5.56835584880532,0.0330350615866682,0.195395191905481
"LOC108239295",-0.707381051175293,9.78780748237808,5.56690814024596,0.0330545089858221,0.195456314921127
"kctd12.2",-0.742026021948277,5.09408816620625,5.56238444661159,0.033115362997014,0.195743969481609
"LOC108248985",-2.64887976493563,0.118707879495606,5.56193551390312,0.0331214092996111,0.195743969481609
"slc24a3",-1.31766679442695,4.07172836271895,5.58441490015805,0.0331417871302986,0.195810443135954
"dtx1",0.744992068473256,4.02974762625797,5.5574951979274,0.0331812817171889,0.195962334121374
"sgms2b",-1.25883058198815,1.59402063195076,5.55716275086472,0.0331857694562798,0.195962334121374
"arhgap11a",0.7536078977505,3.68046691629674,5.55644678234341,0.0331954368003915,0.195965464645746
"LOC108236665",-0.910876068696669,3.03745877362237,5.55465707418915,0.0332196166706089,0.196054242909892
"grm5a",-1.63791379391273,2.90138232409463,5.56380531120249,0.0332632040119672,0.196247321728321
"dlst",-0.500973856512954,7.39821231578653,5.55063160614273,0.0332740779931013,0.196247321728321
"LOC108235955",-0.767659468349789,3.31229306702684,5.55021035930167,0.0332797831457034,0.196247321728321
"ilf2",0.582461801130958,6.20515867226789,5.5484317373104,0.0333038844933351,0.196335461992457
"elovl1b",-0.662442020550011,5.11940433147919,5.54746821869561,0.0333169492344527,0.196337269364232
"LOC108239288",6.74378655900264,0.359325109741574,5.75700390079962,0.0333278623864344,0.196337269364232
"si:dkey-56m19.5",0.71099173823223,7.95261062484589,5.54574549438356,0.0333403232748528,0.196337269364232
"sytl2a",-1.03582903965059,4.12010202207911,5.54816308436453,0.0333408092052284,0.196337269364232
"LOC112451233",2.72002574908738,-0.0156204846893667,5.54402744896669,0.0333636529062374,0.196386117868392
"dtx3",-0.687303848540828,4.21953053797306,5.5437503117998,0.0333674179844464,0.196386117868392
"LOC108249165",0.972342277358287,4.3305665439692,5.54306960598229,0.033376667896368,0.196386665671716
"LOC108230687",-1.15665947458614,2.78814369447842,5.54080286277685,0.0334074916019808,0.19651411749525
"gpx9",-1.03994596711245,5.36306600761348,5.56294470241613,0.0334319231807357,0.196544231339269
"bcor",0.664694390932948,6.29835123992451,5.53849940064212,0.0334388486818966,0.196544231339269
"rint1",0.67969714240389,4.04655000465303,5.53772945871625,0.0334493375819579,0.196544231339269
"nup58",0.452410547022879,5.49495628243488,5.53646178689331,0.0334666154166593,0.196544231339269
"LOC108232160",-1.12892086932357,2.37917900313171,5.53591088557876,0.0334741272191457,0.196544231339269
"LOC112450744",-2.06358529545018,2.91656397388005,5.55746470254811,0.0334805641045621,0.196544231339269
"lmo4b",0.883945121342414,3.84742894970872,5.53534928466058,0.0334817869428023,0.196544231339269
"cltcl1",0.536886535621267,6.17418324989591,5.53441323661192,0.0334945583331328,0.196544231339269
"slu7",0.485023274723984,4.87917006450116,5.53437437983798,0.0334950886158916,0.196544231339269
"nfyal",0.539264877046468,5.51354398910668,5.5329576567657,0.0335144294923458,0.19656833513487
"LOC108236250",-0.971134690902408,3.64412455718967,5.53222274219595,0.0335244675661112,0.19656833513487
"LOC108243924",0.898771641306302,3.06224273966332,5.53205989762937,0.0335266923077052,0.19656833513487
"kif26ab",0.475897581963937,6.56984042602164,5.53000142593567,0.0335548295024701,0.196580251302376
"rras",-0.527422197929007,5.35836073102391,5.52993744361404,0.0335557045169661,0.196580251302376
"nr2f6a",0.469450633654957,6.10496962038349,5.52989958229681,0.0335562223163146,0.196580251302376
"LOC108241451",-1.18782205137748,2.59460900538898,5.5283103679664,0.0335779651653792,0.196653910131592
"kmt5aa",0.663591373092477,4.55610393245889,5.52714325299018,0.0335939435382843,0.196670407064347
"aco2",-0.535874181375922,5.75755960885469,5.52623810458273,0.0336063415756534,0.196670407064347
"ubp1",0.4729086025224,5.63492125595017,5.52609573322944,0.0336082921569838,0.196670407064347
"si:dkey-76b14.2",-1.6350275595521,1.61040972031755,5.52504926853077,0.0336226334714221,0.196700660136822
"c1ql3a",-2.99199158497727,0.140046439596088,5.51941244225725,0.0337000066247436,0.196926582449172
"muc3a",3.3295123154087,1.38835555979197,5.54301315092812,0.0337025730334746,0.196926582449172
"LOC108251393",-1.12837681474444,2.29577317683922,5.51921875107754,0.033702668994808,0.196926582449172
"LOC108249000",-1.84373222865121,2.16620404602248,5.52344812152972,0.0337054689498882,0.196926582449172
"mpp5a",0.469985645697489,6.14068915232359,5.51889198439659,0.0337071611027609,0.196926582449172
"prr35",1.22933917995596,2.79533853020211,5.51801613570999,0.0337192049687807,0.19694329764854
"rab5aa",-0.472361140468682,5.80922642861552,5.51592669216067,0.0337479573804981,0.197057566550379
"clasp1a",0.88453802617494,5.44504159482005,5.51991339762087,0.0337860107192684,0.197226067473095
"rassf4a",0.839212738657038,3.26627122338108,5.51027373338571,0.0338258902684843,0.19740513430971
"tcn2",-1.34802680986798,6.68847280200244,5.61234957767349,0.0338393307510331,0.197429849460666
"LOC108239564",5.70149037237281,-0.799148228441346,5.69581750838247,0.0339362955591691,0.197941727184525
"LOC108237486",1.74698993215504,1.98646258620231,5.49930693008984,0.0339776812718905,0.198129236062598
"akap8l",0.459313729893051,6.59722254614123,5.49821836840622,0.0339927913668302,0.19816346736733
"mfsd3",-0.93776888104086,3.84209912728672,5.4965457360307,0.0340160241238775,0.198245018854565
"LOC108241375",-1.20575946435809,2.71268077423266,5.49490955258365,0.0340387685572064,0.198323680860203
"grip2b",1.03983007191168,3.68244874132491,5.49191798680662,0.0340803999876406,0.198512313561903
"LOC108233880",0.744445487270736,4.91626991308254,5.48982365367495,0.0341095806885035,0.198564391440469
"ccdc88b",1.67766344615222,1.06373625630599,5.48951948282997,0.0341138211798507,0.198564391440469
"hes2.1",2.72931903315021,1.09847885092083,5.49298207116223,0.0341171157951288,0.198564391440469
"serinc5",0.481740331072928,5.56652396687119,5.48664896875025,0.0341538697932494,0.198699753017577
"robo1",0.590193997883523,6.46078335090568,5.48627275923286,0.0341591226338126,0.198699753017577
"si:dkey-175g6.2",1.0007747707981,4.07720217201035,5.48562511989799,0.0341681675352647,0.198699753017577
"rcc1l",0.759872408707455,3.38485029922878,5.48480991066571,0.0341795566882053,0.198712104172388
"LOC108234533",-0.552138877056821,6.01288672010699,5.48329718620487,0.0342007024639345,0.19875088886986
"LOC108233624",1.2267624081789,2.26933660151273,5.48300689984889,0.0342047620095423,0.19875088886986
"kera",-1.03662233530994,4.60568253909173,5.49112456924987,0.0342603685995128,0.198958554943707
"taf2",0.469303533892991,6.03716452799467,5.47886924982064,0.0342626867350761,0.198958554943707
"dachd",0.65578958651997,4.56114012695637,5.47841328799693,0.0342690769467957,0.198958554943707
"rassf6",-0.73500969703258,3.17591102005703,5.47763668677511,0.0342799640599553,0.198958554943707
"rtbdn",-1.13087375799007,6.77329468041454,5.51386229250223,0.0342868848357318,0.198958554943707
"pa2g4b",0.611832668222006,6.57944273538352,5.47462775734278,0.0343221841897042,0.19902406873496
"dock10",0.537071838971898,5.69573592342603,5.47400695184074,0.0343309026504204,0.19902406873496
"ercc6l2",0.584717966457862,4.20804835323113,5.47361923539182,0.0343363489705966,0.19902406873496
"cygb2",-1.47258635034819,4.12840823945358,5.50247471062433,0.0343411238182309,0.19902406873496
"tgm2b",-0.64761046723953,5.68768786060041,5.47303384305299,0.034344573991145,0.19902406873496
"LOC108243013",-2.36357498135837,2.06628404817735,5.4944771114301,0.0343724412888687,0.19913175265326
"si:dkey-264d12.5",0.851487422911833,4.73767507871439,5.47019879421861,0.0343844402633161,0.19914747240814
"nrtn",-1.53266830848413,2.10457065477387,5.46878889656413,0.0344042862817651,0.199208619839367
"cnfn",-0.98091733766864,2.30368088598086,5.46742847802475,0.0344234485105543,0.19926577603397
"si:cabz01101003.1",-0.870580709009267,4.12346413285196,5.46484275326146,0.0344599042261995,0.199422980555667
"zfyve1",0.583206231296698,4.56308699860334,5.46395916768818,0.0344723720966497,0.199441317603681
"tcf3b",0.553335573668433,7.0725664699349,5.46149103419832,0.0345072267305591,0.199589129366317
"elf3",-1.49057983268338,3.28441045529811,5.4819955534379,0.03452139250222,0.199617229710195
"prlh2",-4.21624489056739,-1.1723902017731,5.64844469699935,0.0345611618883034,0.199777650792462
"capza1b",-0.508530734447958,6.24986197954047,5.45721108157701,0.0345677652860925,0.199777650792462
"LOC108243274",-1.33849830712441,2.22126087812454,5.45461924464498,0.0346044863202057,0.199935996257934
"deaf1",0.860823268514809,3.8008097005192,5.45249224417145,0.0346346556280532,0.200056412403678
"smek1",0.435608779524781,6.7850694269283,5.45147735695824,0.03464906158738,0.200085736097075
"LOC108241635",0.876440769347356,2.76632618367854,5.44599332027331,0.0347270267713527,0.200460781296564
"LOC108235230",1.11147327298259,2.10280849171846,5.4452724880401,0.0347372899007468,0.200460781296564
"LOC108247950",1.50815480521522,2.06267845962428,5.44445596891316,0.0347489196914285,0.200460781296564
"LOC108250646",-0.617417756850949,4.32078059085952,5.44397052632194,0.0347558360716469,0.200460781296564
"prune",0.830234981838618,3.0608607354508,5.44362622135399,0.0347607425580231,0.200460781296564
"mxi1",0.563436555363981,5.02443703982497,5.44183541733473,0.0347862753043421,0.200554098508663
"unm_sa1261",0.987064106522441,3.6141212283457,5.43935678028583,0.034821651138407,0.200704098888851
"dmtf1",0.876454946344197,3.16196299731102,5.4383503261641,0.034836027547171,0.200733015261735
"LOC108250514",0.546527536841722,5.64487314687661,5.43617231306436,0.03486716251304,0.200858456733057
"LOC108245415",-1.65637604872704,2.5445710834466,5.43982871365611,0.0348957198383524,0.200954205984418
"thoc1",0.591397696867005,5.85969701360853,5.43370144192729,0.0349025233035835,0.200954205984418
"LOC108228728",-1.79996954110571,0.603859599174176,5.43291857744086,0.0349137356680283,0.200964811828289
"LOC108228218",0.985585192322702,3.61347754371348,5.43120967793255,0.0349382255455651,0.201051817353296
"nr0b1",-1.83605918226874,0.740818066495197,5.42982456041275,0.0349580901040495,0.2011121669693
"lmo1",0.968479625794949,4.86150914419173,5.43794563405349,0.034978029732359,0.201137566485124
"tut1",1.02224024956203,3.83640226065906,5.42776494097251,0.0349876523936375,0.201137566485124
"foxq1a",-2.01761629084907,0.604410758577397,5.42724896488203,0.0349950629178301,0.201137566485124
"LOC108250839",-1.18524909954458,2.38059451667854,5.42594690503587,0.0350137714491821,0.201137566485124
"ccdc15",1.02386696228734,3.31347877775229,5.42574348791867,0.0350166952856474,0.201137566485124
"foxj2",-0.796224205454806,4.16027552507196,5.42559879122609,0.035018775271854,0.201137566485124
"vezt",0.795384908187671,4.30518310714935,5.4249286661916,0.0350284100692917,0.201139039024391
"LOC108243553",0.61564089665768,5.31667580255451,5.4239285140951,0.0350427956310648,0.201167783163664
"si:dkey-246i14.3",-0.570545531436275,4.51702995440852,5.42142808866151,0.0350787904070398,0.20119954540092
"nxnl2",-0.969916084413476,3.69827667283774,5.42031153995934,0.0350948775958576,0.20119954540092
"znf668",1.18897823751363,3.16367925177412,5.4202070762695,0.0350963831455842,0.20119954540092
"rtn4rl2b",-1.6943311738579,0.670528445483456,5.42014090892412,0.0350973368004701,0.20119954540092
"si:ch211-79m20.1",-0.815482633264684,3.60851560412654,5.41909154295623,0.0351124651231912,0.20119954540092
"LOC108234724",-1.53779231850651,3.28842575625793,5.44005260762881,0.0351162096887555,0.20119954540092
"kif18a",0.955916913585709,3.72477494239169,5.41775971836586,0.0351316765246278,0.20119954540092
"dbx2",2.99814746185211,0.0828748639921401,5.41770530930575,0.0351324616296237,0.20119954540092
"LOC108245593",1.1169672911075,3.3109837516797,5.41710602353249,0.0351411104849776,0.20119954540092
"si:ch211-117m20.4",-1.90787567852124,2.08891979157732,5.42064887542355,0.0351421409554645,0.20119954540092
"LOC108251696",1.20477166405897,2.15354612274874,5.41603132981805,0.035156626632403,0.201228762045676
"dop1b",-0.65371557776003,5.2381387141186,5.41304363119712,0.0351998043398075,0.201333350663325
"znrf2b",-0.597268695774417,4.24127506807512,5.41267086832566,0.0352051957928547,0.201333350663325
"LOC108233806",0.864803630292479,3.98085228676627,5.41233852170629,0.0352100034997058,0.201333350663325
"maml3",0.605172827873266,5.07089457827428,5.4112586796583,0.0352256297304636,0.201333350663325
"rrbp1a",0.603783590236828,6.17179054589748,5.41105149548565,0.0352286287880357,0.201333350663325
