"","logFC","logCPM","F","PValue","FDR"
"tob1b",-1.12494190098464,6.24240686476606,22.12743508833,0.000322156042585726,0.0633878958287713
"dub",-1.84222489272632,3.29169364546307,22.0727315125196,0.000325762169412954,0.0635147386127238
"pfkla",-1.70353842928059,6.50115930609703,22.0741568649527,0.000330862490671164,0.0639279985353554
"nectin4b",-1.3642735314428,4.77233644841647,21.8995988112327,0.000337482979051582,0.0646249772474936
"sorbs3",-1.25688572453402,5.78411705073321,21.8191762089825,0.000343090876322548,0.0651174338450414
"LOC108239590",-1.92353364467242,5.33144863984053,21.8967983233601,0.000346995533818382,0.0652808176649371
"si:dkey-93l1.9",-1.41765498694731,4.32285251050849,21.6784511904311,0.000353161865241352,0.0658631523811416
"LOC108239823",1.42561008084257,3.56381891167296,21.6151295045624,0.00035780339408504,0.065887519101352
"LOC108247903",1.09018039207853,6.69070170401089,21.5930697130513,0.000359436738698101,0.065887519101352
"nup43",1.25683656793094,4.09875127377381,21.3371298226792,0.000379023461155218,0.0662561124171278
"LOC108245188",-1.17391972125864,6.47324469125587,21.286904500608,0.000383008772021496,0.0662561124171278
"LOC108231402",-1.5126984663261,5.79141104610806,21.1912670831701,0.000390730633921185,0.0662561124171278
"tspan9b",-1.17305207395512,8.04104405400881,21.1648313038588,0.00039289636921869,0.0662561124171278
"LOC108232932",1.40035334659986,3.81441302549544,21.1608074462823,0.000393227222958616,0.0662561124171278
"LOC108242930",-1.70366440601146,5.22148676896755,21.1189162551292,0.000398771374896396,0.0662561124171278
"LOC108230501",-1.37585729263949,7.12909393434339,21.0663129571966,0.00040108914675469,0.0662561124171278
"lsr",-1.22793423211107,6.29098470072527,21.0128981238029,0.000405612661604723,0.0662561124171278
"LOC108238095",-1.93692286485738,4.68022118494555,21.0257600892274,0.0004077619822452,0.0662561124171278
"LOC108247648",-1.0941066041185,6.2930545224126,20.9164242601744,0.000413931274549682,0.0662561124171278
"eif4ebp3l",-2.38379274804101,7.09382523774265,21.3441767380514,0.000418706264353483,0.0662561124171278
"ccl27a",-2.10050162672623,5.56059663314224,21.0875163440886,0.000420012681434478,0.0662561124171278
"cenpv",-1.51993557071223,4.55594553795934,20.8091481683437,0.000423411195936419,0.0662561124171278
"si:zfos-911d5.4",-3.23767405276605,3.64441145623734,21.084571910229,0.000425439970810937,0.0662561124171278
"dhdds",1.68509703583078,3.34666574811641,20.7821229942125,0.000425838368667641,0.0662561124171278
"slc25a33",-2.02757021409043,3.96590958196726,20.7758452465606,0.00042640445667123,0.0662561124171278
"stim2a",-1.98860812518904,4.58464510831544,20.7742903329956,0.000431802888006327,0.0662561124171278
"LOC108237646",-1.99709473392484,5.34085877484849,20.9275741715961,0.000432500478725679,0.0662561124171278
"LOC108251286",1.77445193043475,3.29639544309267,20.7005779839695,0.00043325900150991,0.0662561124171278
"ubl3a",-1.22526458644562,5.75906339034434,20.6709918177035,0.00043598781588979,0.0662561124171278
"LOC108239071",11.3460739577431,2.44561857615118,24.2496316465719,0.000436116078339321,0.0662561124171278
"sde2",-1.06067812881289,6.15501299633286,20.6633806612934,0.000436692987500614,0.0662561124171278
"LOC108250331",0.977512967181107,7.31748044967588,20.648121838247,0.000438110643781714,0.0662561124171278
"mcm8",1.08777123193576,4.08901871040825,20.6380228308153,0.00043905180842682,0.0662561124171278
"paqr6",-2.0334222594805,5.24466067370772,20.8160755755324,0.000442681720475795,0.0662561124171278
"hmga1a",1.16555156679307,6.78361708533397,20.5318168710454,0.000449090772405126,0.0662561124171278
"ccdc18",1.51876327205404,3.48856869341231,20.5050538326259,0.000451661732907738,0.0662561124171278
"eps8l2",-1.43068736653141,5.29739292333279,20.4474272504995,0.000457254887658545,0.0662561124171278
"pskh1",1.09357465238706,5.23692868288265,20.4471799232603,0.000457279062927333,0.0662561124171278
"LOC108240031",5.55863477367541,3.32720857047039,21.5267078635367,0.000463364096534788,0.0662561124171278
"bhmt",-1.5636982475783,9.06240645342605,20.4039551080019,0.000465110703261976,0.0662561124171278
"smarca4a",1.56681821619387,6.41270807326408,20.3860900622507,0.000466889762755868,0.0662561124171278
"mknk2b",-2.61107598808684,7.38982198094699,21.1035025581337,0.000467331890230026,0.0662561124171278
"lrrc1",-1.37380248676431,5.75819989933974,20.3455463457088,0.000467338165375074,0.0662561124171278
"osbpl1a",-1.15500714187298,4.80579609327299,20.2935826940688,0.000472578810608915,0.0662561124171278
"LOC108229626",-1.44269359022421,3.94648516840909,20.2775344727686,0.000474210862227521,0.0662561124171278
"LOC108237072",-1.43530596651,6.39309363350359,20.2291340382338,0.00047917218305726,0.0662561124171278
"top1l",1.19338839953355,6.41892859311938,20.2265348588431,0.000479440288001781,0.0662561124171278
"pgam1b",-1.42196090001527,6.33361040039092,20.2024767105665,0.000481930038563526,0.0662561124171278
"si:ch211-157c3.4",-1.22406924358934,5.80915299823286,20.1365616221548,0.000488827590742121,0.0665410982279019
"sb:cb288",-1.64272703964703,4.5366601416867,20.1065011513989,0.000492010629770525,0.0665410982279019
"dbnla",-1.46939226015185,4.42690163640087,20.0942872184704,0.000493310701647615,0.0665410982279019
"bnip4",-1.55023665800851,4.61194861389233,20.0102587796703,0.000502362032748591,0.0671501052005838
