"","logFC","logCPM","F","PValue","FDR"
"mapk4",-0.785088056572984,2.73472485317303,3.7212887316514,0.0738575011644316,0.416236033580577
"LOC108234628",0.529727572561016,3.95942008805446,3.72105654182681,0.0738655450089839,0.416236033580577
"gas2b",1.50777432474294,2.18799856691431,3.72091960953278,0.0739717251521209,0.416681336121579
"LOC108249986",0.386996223660838,5.57585872094699,3.71624818561987,0.0740323576310116,0.416681336121579
"LOC108235687",0.910258318099003,2.97002979564599,3.71624244810619,0.0740325569460945,0.416681336121579
"pcnx2",-0.741004141608416,4.98795044316039,3.71778228029709,0.0740443460753406,0.416681336121579
"LOC108239462",-0.623822398512241,8.90177848313252,3.71524178071847,0.0740673288406854,0.416681336121579
"kcnj16",1.01999670070139,1.64000356610188,3.71451860667393,0.0740924703134385,0.416681336121579
"LOC108236283",-0.927789695010328,2.18779052199633,3.71400807999133,0.0741102251269077,0.416681336121579
"traf2a",-0.505545087902993,4.35502569376265,3.71376389676671,0.0741187189874818,0.416681336121579
"ramp1",-0.698740790717857,3.53356257054809,3.71332787752003,0.074133888707205,0.416681336121579
"hk2",0.474435873958744,5.57895338950636,3.71285472413841,0.0741503545606131,0.416681336121579
"ctc1",1.13638107916548,2.06196616599219,3.71191489189034,0.0741830738777295,0.416681336121579
"LOC108234849",-0.655344546199688,8.16453512738645,3.71375596507604,0.0741964945474372,0.416681336121579
"rgra",0.928789334766606,5.92636504444027,3.72719036798433,0.0741971381847489,0.416681336121579
"prkag3b",0.906468877752769,2.9426309120301,3.70923887493008,0.0742763309862845,0.41701687713687
"LOC108228932",0.787595031350229,3.28402837166012,3.70829389322123,0.0743092962313678,0.417038984978648
"sh3rf1",0.46990021615959,5.37792104372023,3.70770755833387,0.0743297590136044,0.417038984978648
"ceacam1",1.15124743521599,3.36683566831474,3.71356133961585,0.0743396273913065,0.417038984978648
"arl1",0.417703787750827,6.26185400376821,3.70689725937596,0.0743580490771833,0.417038984978648
"LOC108232101",-0.636255985720443,4.9574803209578,3.70412199071239,0.0744550396302069,0.417409211018912
"fam20ca",-0.704652723356588,3.96786541629872,3.70389483162958,0.0744629850962073,0.417409211018912
"pbx4",0.349566672188825,7.50373406310237,3.70202963709615,0.0745282632350527,0.417665968539894
"LOC108245877",0.893141645048705,3.66020859532573,3.70124110857815,0.0745558806887065,0.41771159172693
"tmed6",-1.59841058134673,1.12471872584299,3.70052185819099,0.0745810823782461,0.417743659902388
"agxta",1.05648654766059,3.31530720167725,3.69825777034267,0.074663974151801,0.417927264004945
"LOC108249708",0.447855266044426,7.30773314312652,3.6976432889105,0.0746820457382481,0.417927264004945
"prtfdc1a",-1.75649426094915,1.56599661567424,3.6993757012943,0.0746866367058117,0.417927264004945
"si:dkey-106n21.1",-1.4859717376516,0.550239192430797,3.69653661731924,0.0747209046412477,0.417927264004945
"scn8ab",-0.803404971369698,4.95253531755422,3.70260002635128,0.0747223790869584,0.417927264004945
"LOC108250100",0.623938751710386,4.30124754418,3.6962554590646,0.0747307808765311,0.417927264004945
"LOC108245317",-0.507429330289246,6.75948330749007,3.69458793482316,0.0747893879224889,0.41814598612451
"LOC108232703",0.595285450991327,3.70647388540094,3.69366692531304,0.0748217813367677,0.418167804258846
"kif5aa",-0.766003451976839,6.97870359996047,3.70427485648864,0.0748322857623654,0.418167804258846
"aff2",-1.65478239597143,2.96519704107421,3.71029644223002,0.0748876235997059,0.418368029003098
"pax7a",0.553991776990713,5.12890113125992,3.69083683302689,0.0749214250109431,0.418447865158775
"si:ch73-264p11.1",-2.49740347593319,-0.974968426337336,3.68968886079276,0.074961888625055,0.418564859500535
"si:ch211-220m17.5",-1.51413294658918,2.66018962417254,3.70030191282948,0.0750023282496822,0.418646210413612
"LOC108231687",-0.377704720535669,6.40176227650139,3.68816907260525,0.0750154980472565,0.418646210413612
"LOC108239677",-1.08312253437374,3.83756186165436,3.69825180119379,0.0750435003388558,0.418693535839605
"jph2",-0.630719574876507,6.48038915521547,3.68667942705588,0.0750715868925105,0.418737944231445
"marf1",0.409935904142168,5.74742372942789,3.68604475528419,0.0750905083934413,0.418737944231445
"gosr1",0.589782080388534,3.69324459749919,3.68464876730705,0.0751398498711604,0.418845804603349
"wdfy4",0.512211172752225,5.09571437048109,3.68439257537513,0.0751489092233733,0.418845804603349
"ppfia2",-0.567691473062331,5.57679762567918,3.68380886147702,0.0751695551337985,0.418852026228781
"hoxc8a",0.721023697582346,4.79006384429402,3.68214231963327,0.0752285377952665,0.419015605981886
"nyx",-2.36777963111652,0.463793631021367,3.6818754904913,0.0752379866012143,0.419015605981886
"mrpl14",0.688772933201186,3.76378969932607,3.6804503423601,0.0752884771217049,0.419084885033019
"prkci",0.456434638160493,4.97109690942007,3.68042127770968,0.0752895072519337,0.419084885033019
"ppargc1a",-0.865280739982969,4.43116623262387,3.68361510859023,0.0753479320603466,0.419179100887486
"slc20a1b",0.426246202715297,6.56726173451039,3.67861006223994,0.0753537348135192,0.419179100887486
"klf4",-0.980136806456393,3.35997513267467,3.67763052467819,0.0753884974359041,0.419179100887486
"bace1",-0.700887156833356,5.45767417345896,3.67949785338394,0.0754188446385542,0.419179100887486
"LOC108251275",-1.98122501489233,1.57870692133741,3.68313579974099,0.0754427252829897,0.419179100887486
"LOC108250446",-2.79278554922064,-1.18264576162037,3.67584133203216,0.075452043120054,0.419179100887486
"LOC108241773",0.699938215654065,6.08465517871581,3.67984007986699,0.0754816932965818,0.419179100887486
"LOC108241438",0.6502670538176,5.27207514594058,3.67490804026788,0.0754852156265989,0.419179100887486
"syne3",-0.51236588751994,5.17318587924496,3.67458256235949,0.0754967883573065,0.419179100887486
"cacng5b",-1.61647210150673,0.376188757846189,3.674439320218,0.0755018821619974,0.419179100887486
"nek8",0.791435343109304,2.56042933690429,3.67291181193242,0.075556227063925,0.419242969619899
"LOC108248228",0.652531980948813,4.25492537368361,3.67270843425361,0.0755634662475535,0.419242969619899
"mtmr10",0.452654169146045,5.1623389414409,3.67232888302848,0.0755769785015304,0.419242969619899
"pde11a",-0.828468914837565,2.66164567274074,3.67185568509736,0.0755938286699506,0.419242969619899
"LOC108234868",-0.712141610411706,4.99870854127356,3.67070537754049,0.0756569346459468,0.419242969619899
"pin1",0.579333227542656,6.07452181626423,3.66997917960024,0.0756606935208948,0.419242969619899
"LOC108232281",-0.469395461525852,4.77302285729517,3.66908283471684,0.0756926575438855,0.419242969619899
"LOC108243305",-0.674542350442296,3.33168492831769,3.66842067905684,0.0757162806245454,0.419242969619899
"rab3aa",-0.783105408212972,6.48048445443237,3.67974607421543,0.0757277820222268,0.419242969619899
"LOC108235052",0.511024801709069,4.91914305701916,3.66807401709072,0.0757286516506363,0.419242969619899
"tnnt2a",1.69311129354064,3.11061337437153,3.69701838931831,0.0757369039969056,0.419242969619899
"cutc",0.732664284816981,3.58974721442243,3.66697002651856,0.0757680648703145,0.419242969619899
"b3galt2",-0.495296802740172,5.87660716752525,3.6669042615511,0.0757704134965037,0.419242969619899
"march11",-0.919987389166875,2.64363924341075,3.66643831258698,0.0757870561484752,0.419242969619899
"acot20",0.683133263295085,4.09784572281442,3.66395508921084,0.075875824868147,0.419508465267152
"gcgrb",0.857644407545553,3.88694922810296,3.66349133456309,0.0758924166160011,0.419508465267152
"nup205",0.406870966635114,5.95585966944986,3.66345460607415,0.0758937308358534,0.419508465267152
"dimt1l",0.482379670549361,4.23123287397848,3.66181905845762,0.0759522815690539,0.419642581080282
"LOC108250200",0.554289002879797,6.96498777863181,3.66164815112446,0.0759584029638851,0.419642581080282
"rgs17",-0.571530567516836,3.52735393285153,3.6611375873148,0.075976693352671,0.419642581080282
"pan2",0.54070908756227,4.95180458585374,3.65974966550085,0.076026440680666,0.419684478585249
"tmem121b",-1.03841379772052,2.3120215633754,3.65946108954529,0.0760367889955514,0.419684478585249
"LOC108241913",0.557538040468392,6.39214508810438,3.65928834864291,0.076042984276695,0.419684478585249
"LOC108229279",-1.76771963712524,1.82323753630353,3.66370962609462,0.0760638177042214,0.419691458271787
"LOC108239424",0.432786462179528,7.15642803409321,3.65704314146993,0.0761235624895929,0.419913077344213
"zfhx3",-0.477989080967202,7.76563037745146,3.65595953815067,0.0761624883455713,0.420019770518762
"colec11",1.62239347123104,2.02070889905746,3.65968705824609,0.0761843706961722,0.420032441727713
"LOC108238755",-0.882967970280948,4.61610820469922,3.66076746371078,0.0762398326909409,0.420230195765255
"LOC108250945",0.381550473444476,5.44627178505357,3.65311279590183,0.0762648639033049,0.420260158307857
"nsun2",0.476665020872265,4.85658780754581,3.65069111898941,0.0763520823242355,0.420624741653388
"LOC108244311",1.00014118008438,2.13174724399532,3.64919003895711,0.0764062045185023,0.420624741653388
"irf2bp2a",-0.53916817917813,7.6065435722574,3.64893307336259,0.0764154741285554,0.420624741653388
"aqp3a",-1.46049324785509,2.99895126020531,3.66018025165151,0.0764279465501621,0.420624741653388
"ngs",-1.98633136810256,1.56717983904532,3.65549764792739,0.0764290865026928,0.420624741653388
"si:ch211-141o9.10",0.584578639783291,4.04991474831122,3.64759834895956,0.0764636436941172,0.420706969293928
"LOC108242898",0.692124592483132,4.36804987126989,3.64696009291289,0.076486690849793,0.420725842178895
"slc1a4",-0.584266430723099,4.93819483803483,3.64204801434378,0.0766643414836143,0.421514518137003
"LOC119617695",-0.783554317250088,4.17514562250172,3.64151310577899,0.0766837167329484,0.421514518137003
"cenps",0.687960799178317,3.69524874793408,3.6409605305467,0.0767037380316012,0.421514518137003
"yrk",0.566662840734185,4.28236757208193,3.64020523218053,0.076731114626987,0.421514518137003
"LOC108229424",-1.69542252383097,0.69840836235779,3.63988551469586,0.0767427066396912,0.421514518137003
"coq8ab",0.474383978445564,5.96242358555263,3.63973974767897,0.0767479924150229,0.421514518137003
"sez6l2",-0.771295391172406,6.73756616784029,3.64955160236692,0.0767777187481007,0.421569824370332
"pdcd11",0.42271254921901,5.65209408332747,3.63784129836141,0.0768168732949685,0.421579556364506
"fhl2a",-0.740149948142713,6.51717714028408,3.64776881015279,0.0768218459112366,0.421579556364506
"stxbp1b",-0.972489908498925,4.62488258943638,3.64877769368107,0.0768384615950415,0.421579556364506
"dcun1d3",0.463965678470347,4.61150868863331,3.63587214174308,0.0768883975640729,0.421745642597614
"acaa1",0.436277891737805,5.68646014751338,3.63486742345129,0.0769249218387594,0.421838097334664
"LOC108237997",-0.667455574885052,4.10891794848781,3.63304435634859,0.0769912482149789,0.422093890712335
"slc38a3b",0.554464735440098,5.43325136768759,3.63226022131825,0.0770197974052481,0.422116468476398
"LOC108233401",3.32774052649655,2.75584620017752,3.76098919003883,0.0770347301541765,0.422116468476398
"coro1b",0.395829705476575,6.13990424810753,3.63052409554484,0.0770830521163155,0.422201637750988
"lrrn2",-1.27982971089353,3.78214266687191,3.64391559990318,0.0771164169512947,0.422201637750988
"LOC108244935",0.501023322492636,4.00041789928592,3.62935265301845,0.077125767951455,0.422201637750988
"nup107",0.517337325021035,5.4116693152189,3.62926359644952,0.0771290164922073,0.422201637750988
"adam12b",-0.704088653403274,4.18643516295671,3.62828123400911,0.0771648612301493,0.422290068589694
"gtf2h2",0.473922205348504,4.24056938151585,3.62715904330451,0.0772058323889444,0.422406501848391
"mllt3",0.538403469397626,4.77913304171191,3.62552387913718,0.0772655786754327,0.422533803238584
"LOC108239416",-0.553920286764329,4.66655158890886,3.62544389321121,0.0772685026484696,0.422533803238584
"LOC108246929",-1.3415811013224,2.09108421683301,3.62437033372253,0.0773077605721453,0.422640719090186
"LOC108233987",-0.770885766834973,2.58679569951198,3.6196372063349,0.0774811256218209,0.423431156523311
"nup37",0.725678198970648,2.95129363755776,3.61893065458516,0.0775070449882807,0.423431156523311
"rrad",-0.627700917452483,3.46564116005595,3.61859724596342,0.0775192794483511,0.423431156523311
"xpo4",0.496761150540095,4.60532075222094,3.61750797876407,0.0775592662764553,0.423431156523311
"tmem97",0.833093454585616,3.45975736457746,3.61740948660856,0.0775628831214264,0.423431156523311
"eral1",0.653167969741073,3.97582323356238,3.6166153221492,0.0775920539142653,0.423431156523311
"kidins220b",-0.542972735094953,7.76031304528485,3.61578426531032,0.077622593837631,0.423431156523311
"rab33a",-0.834636627074295,5.1688164957718,3.62580852520601,0.0776405620882964,0.423431156523311
"mapk9",-0.399548187067168,5.88972655261935,3.61428896954718,0.0776775795459586,0.423431156523311
"LOC108235464",-0.590926090547223,4.22216486697642,3.61387525992899,0.0776928008769398,0.423431156523311
"gramd1bb",-0.510364926527021,5.62232752762516,3.61318542470635,0.077718189423312,0.423431156523311
"LOC108251294",-0.789338749028871,6.48908925839912,3.62441435355983,0.0777244590163763,0.423431156523311
"LOC108243945",-1.10438611657157,3.85915000296505,3.62412436254197,0.0777332225765671,0.423431156523311
"rapgef5a",-0.653041766161541,5.2263001093311,3.61164903786781,0.0777747698669274,0.423431156523311
"LOC108247737",-0.512097074323076,5.41340110092509,3.61149030427491,0.0777806183429334,0.423431156523311
"snw1",0.406032746436967,5.89238710633134,3.61020896741344,0.0778278479151241,0.423431156523311
"fli1",0.654887063510313,5.95193871072585,3.61177713256053,0.0778359561419942,0.423431156523311
"LOC108235824",-0.895845536392601,2.47089480613633,3.60966665282522,0.0778478477265475,0.423431156523311
"si:dkey-57a22.11",0.935085842551628,2.76759185046375,3.60920998500463,0.0778646937616122,0.423431156523311
"polr3e",0.567089301405887,3.832683637353,3.6089702486516,0.0778735391459478,0.423431156523311
"def6c",0.512709963502422,4.26905684814113,3.60859291497195,0.0778874637921305,0.423431156523311
"LOC108248414",0.581888557195009,3.98616561082751,3.60859258935469,0.0778874758095826,0.423431156523311
"dnaja",0.622500387686557,4.64151188573098,3.60807891715226,0.0779064365011883,0.423431156523311
"prmt5",0.645107368686479,5.01450119144511,3.60641995515089,0.0779677098231372,0.423471341474274
"LOC108238789",-0.808921111639511,6.14599729374529,3.61771261125646,0.0779703136770062,0.423471341474274
"LOC108249521",-2.60143629440835,-1.2099883579538,3.69860952373728,0.0779770613769299,0.423471341474274
"mtfr1l",0.432610762912498,5.28151669958954,3.60549932347439,0.0780017379290745,0.423471341474274
"lingo2b",-1.17533464175867,4.10394584016556,3.61886126168776,0.078030449143897,0.423471341474274
"LOC108242607",-0.759964337063368,3.45250295559557,3.60467286977091,0.0780323001588255,0.423471341474274
"LOC108237125",-1.68249406267401,1.53901477847443,3.60382262674022,0.0780637570357666,0.423481276764037
"slc66a3",0.840430236812972,2.92820981541061,3.60355607580861,0.0780736218736888,0.423481276764037
"LOC108231638",0.649985064885605,6.831491274816,3.60419278631162,0.078140502626851,0.42373687985792
"harbi1",0.946160521865703,2.70032147918548,3.60117032189454,0.0781619830282752,0.423746220932108
"klhl11",-0.743411405018162,2.63359751069468,3.60029396074313,0.0781944707888074,0.423815217338274
"LOC108242358",-0.81990653707124,4.24814725522232,3.59981007553509,0.0782783920415175,0.424033858804876
"LOC108251226",-0.709264713628647,4.36250750040363,3.59772000826761,0.0782899835473422,0.424033858804876
"oafa",0.424659831197504,4.96358533477405,3.59690664359753,0.0783201943752358,0.424033858804876
"hdlbpa",-0.456099978018829,9.1462122602157,3.59670216834949,0.0783277913945307,0.424033858804876
"cdc42bpb",-0.447262949979729,6.22969231366199,3.59654405101656,0.0783336666473128,0.424033858804876
"lyl1",-0.830857573425697,3.69628940587542,3.59562731792676,0.0783677405735074,0.42411126219531
"LOC108248845",-1.49478794030039,0.504844616273616,3.59464406958913,0.0784043064659343,0.42420210917631
"LOC108247907",-0.748533662862922,3.29775646672292,3.59356975063244,0.0784442824617825,0.424311355853178
"LOC108245699",-0.759082103408617,3.04674025073323,3.59164567218574,0.0785159393128135,0.424591868492666
"LOC108233507",0.345109619483216,6.49014329106558,3.59092896705423,0.0785426509413332,0.42462924999717
"LOC112450881",-0.750906002810131,2.30415939372372,3.58790648802003,0.0786554182903928,0.425068167958047
"zc3h4",0.495639871884725,5.81913139354131,3.58769073096874,0.0786634754802765,0.425068167958047
"iqsec3b",-1.29157086678675,3.19403950703351,3.59725033501433,0.0786938017041727,0.425124928249217
"gnsb",0.643392246026291,4.5917821049363,3.58427793079078,0.078791053618737,0.425543119355591
"LOC108242377",-0.947132661963089,2.25446592171882,3.58308921380368,0.0788355485385924,0.425575963364375
"ppme1",0.371397105785779,5.98825454378031,3.58305522771219,0.0788368211146857,0.425575963364375
"appl1",0.435576042116464,6.59137097194466,3.58160443296732,0.0788911675928648,0.425660933311902
"crip1",-0.571962141245132,5.43393666483664,3.5815753954402,0.078892255789379,0.425660933311902
"gpr155a",0.501149193673699,4.26629342246407,3.58013819239989,0.0789461381319575,0.425834570229852
"znf1035",-0.387755907454699,6.9032392108907,3.57934589514686,0.0789758610306012,0.425834570229852
"commd2",0.537878404698919,5.81307624927465,3.57912891395906,0.0789840033745677,0.425834570229852
"mcm10",0.605361180502232,4.00811104431846,3.57778781877594,0.0790343509969702,0.425862177293511
"rgmd",0.383971337239077,6.21601157490159,3.57773919181619,0.0790361772785,0.425862177293511
"pno1",0.494677290404345,5.46040917164074,3.57740597045105,0.0790486934212462,0.425862177293511
"LOC108230330",0.575151433952453,4.46041003052414,3.57668058635618,0.0790759477923829,0.425902022175599
"gck",-3.16702365931083,4.03184138531067,3.74303028526887,0.0790962396476539,0.425904356445703
"cart4",-2.17770860682923,1.25711189054513,3.58010585711602,0.079163850141072,0.426161419170575
"LOC108230697",-1.33788908878736,1.58364734658631,3.57253783311356,0.0792318159424344,0.426333780928955
"hnrnph3",0.437777631583681,5.89448722026315,3.57243671392425,0.0792356250656416,0.426333780928955
"plekhf1",0.747102045485278,3.13776340510837,3.57135619709826,0.0792763414020988,0.426360996517942
"fbxw12",0.699712635606041,3.68732213226561,3.57124739552924,0.0792804426779294,0.426360996517942
"crebzf",0.378956298434174,5.48903298776212,3.57061207863779,0.0793043960133401,0.426382898294837
"nrg3b",-1.04512589748739,3.54523451594178,3.57381722828201,0.0793568815713061,0.426483645361675
"LOC108244673",-2.1852142405701,-0.943668241827562,3.56906119542868,0.0793629052379561,0.426483645361675
"rhd",1.29883346051483,3.4893096113575,3.58081038924385,0.0794435499812119,0.426705841746951
"ewsr1b",0.410212885918026,7.13736434219483,3.5669127201137,0.0794440446727083,0.426705841746951
"ada",-0.788135441760656,4.44894170508294,3.56777277116667,0.0794717905034298,0.426722707349475
"LOC108249759",0.653063700730831,4.22588265945633,3.56577695864874,0.0794869779391595,0.426722707349475
"notch1a",0.414130323713473,7.29075228532762,3.56510199985482,0.0795125053929383,0.426737940250172
"LOC108232269",2.53797716959711,-0.496428380867987,3.56369901064101,0.0795655988527414,0.426737940250172
"togaram1",-0.504358024095371,4.73238348578072,3.56341330870872,0.0795764158890441,0.426737940250172
"rbm42",0.373418547515598,5.97269372938318,3.56321694157649,0.0795838516155971,0.426737940250172
"atcaya",-0.642797099951432,4.898278743775,3.5609112281691,0.0796712229241863,0.426737940250172
"LOC108241503",0.721991104809873,3.62433460141519,3.5606586152228,0.0796808022498147,0.426737940250172
"snx19b",-0.694919204601467,3.8105653584616,3.56024614679505,0.0796964464067234,0.426737940250172
"adra2b",-1.10982380117736,2.35064064549159,3.55953235071126,0.0797235280294998,0.426737940250172
"LOC108229040",-2.3626936648253,-0.534336416293021,3.55911181929325,0.0797394882557108,0.426737940250172
"ldhbb",-0.543742236548833,5.35994997756097,3.55824489687062,0.079772402192311,0.426737940250172
"LOC108233414",1.90352233661646,5.86083983222209,3.72362989587715,0.0797743629664366,0.426737940250172
"st6galnac5a",-0.635789504377789,3.93576011032884,3.55813454500226,0.0797765930216271,0.426737940250172
"LOC108244279",0.460884837976932,5.40340369290881,3.55794992187519,0.0797836050363092,0.426737940250172
"cpsf3",0.458842789410137,5.86817193790634,3.55791588659238,0.0797848977819553,0.426737940250172
"rpl10",0.369854890187818,10.259206103684,3.55713307205604,0.0798146379553818,0.426737940250172
"ampd3b",-0.711815798560078,4.68753963266682,3.5571045456199,0.0798157219630229,0.426737940250172
"si:dkey-5i3.5",0.654997414525803,4.51168272893626,3.55677963209691,0.0798280699530793,0.426737940250172
"hat1",0.388379793548398,5.39098595547844,3.55624892259944,0.0798482439075504,0.426739418660661
"LOC108233456",-0.374240883151997,7.07692268067589,3.55428034343336,0.0799231290813128,0.426978510076776
"rab6bb",-0.766852218643771,5.89750731416169,3.56423517792202,0.0799327979651352,0.426978510076776
"armc10",0.567599469043156,4.21305290637051,3.55332181134425,0.0799596222231808,0.427015442684402
"mtf2",0.456047048274504,5.73697247979422,3.55219121281273,0.0800026918570128,0.42702763550325
"rac3b",-0.57037097976926,7.36967471020408,3.55208964251703,0.0800065624878101,0.42702763550325
"ajap1",-0.980095755616832,5.59028576552591,3.57376952726976,0.0800216378555305,0.42702763550325
"LOC119617527",-0.77596796361369,9.6683069620924,3.56182370003622,0.0800553956698742,0.427071012288367
"clp1",0.699139180763867,3.46076288633662,3.55008199918718,0.0800831155047324,0.427071012288367
"LOC108249355",-1.0301440687509,2.54477947722011,3.54948250818931,0.0801059915351706,0.427071012288367
"kncn",-2.51445501433971,-0.75528807435544,3.54939273821532,0.080109417747755,0.427071012288367
"wdr90",0.519993077157049,4.04561374120041,3.54876813938064,0.0801332613954141,0.427091962511791
"aplf",0.544953980303158,3.42386365758734,3.54742656823397,0.0801845036628791,0.427224787740582
"glis2b",-0.443457723191129,5.32166684330475,3.5470727946502,0.0801980228210744,0.427224787740582
"LOC108241239",-1.70503310891789,0.845502199987387,3.54559568859969,0.0802544986160366,0.427419476488239
"abitram",0.865785850854385,3.38827487373984,3.54502904972629,0.0802761761458096,0.427428785948157
"gadd45gip1",0.586317525557347,4.13049757100306,3.5427969605734,0.0803616358095903,0.427741619666846
"sebox",-1.75352811848621,0.215160696409877,3.54235587650511,0.0803785363925561,0.427741619666846
"snphb",-0.955393406639483,4.5796078218906,3.55263634753126,0.08040669319127,0.427741619666846
"grip2b",-0.800127126326993,3.68244874132491,3.54098819068179,0.0804309676732652,0.427741619666846
"LOC108229396",0.643838988692637,3.95946518737501,3.54053268517365,0.0804484388977811,0.427741619666846
"ipo4",0.553000509772358,4.29261598623814,3.54037221929963,0.0804545947561923,0.427741619666846
"lamp5",-0.641441377397072,5.34173385579704,3.53936337698885,0.0804933092815704,0.427841388887693
"LOC108243710",1.36783559437425,11.7548394105615,3.63406020988091,0.0805385280644786,0.427975671803487
"LOC108251705",1.45456241754108,1.72513371982972,3.53744393007305,0.0805670299404834,0.428021077813611
"rasgrf2b",-0.814971067994576,4.2173411810674,3.53762637822898,0.0805992946821753,0.428086447015506
"tacr1a",-2.19730123756081,0.0621102545965553,3.53409179549865,0.0806959698056764,0.428493801540565
"camkk1b",-2.68361200934847,1.95216885635593,3.54732660638636,0.0807410264043319,0.428583025966184
"trmt44",0.613194238636445,3.3337486902542,3.5323218667453,0.0807641496146017,0.428583025966184
"trim3b",-0.543369008202561,5.60507692029208,3.53209942953982,0.0807727230361037,0.428583025966184
"tgs1",0.661462207021307,4.15729546057617,3.53147772498705,0.0807966912327034,0.42860416444912
"hcrtr2",-2.05521078247067,0.600646397693085,3.53067530941135,0.0808276388400321,0.428662307171654
"pik3r3b",0.64188480851566,4.88257334266253,3.52981488746164,0.0808608393850948,0.428732366450465
"sp7",-0.868726307038563,4.13010197391996,3.52895556304815,0.0809972294599774,0.429313917527954
"LOC108247756",-0.886550592593203,4.00923219573006,3.52861052395385,0.0810105573849784,0.429313917527954
"brms1",0.641508086202398,3.16602988133709,3.52418931018171,0.0810783120937295,0.429461296352755
"LOC108232179",-0.658555035306757,3.27316685262772,3.52418662547006,0.0810784160457083,0.429461296352755
"onecut2",-1.01829488341673,4.24036596118136,3.53363044889222,0.081135379032562,0.42958792434985
"safb",0.396349241593172,7.35947171259704,3.52253537341636,0.0811423826894783,0.42958792434985
"LOC108232404",-1.18091112044257,1.97242049675685,3.52064182338805,0.081215809818054,0.429870551127296
"LOC119616902",-2.91208005096268,-1.24051334019578,3.60814670481754,0.0812597838587742,0.429925591975344
"cdh26.1",-0.494199188647225,7.00685623837369,3.51934094553554,0.0812663006419566,0.429925591975344
"arl6ip4",0.722487162734392,4.80111514875573,3.51978675315331,0.081292284872335,0.429956999668796
"twsg1a",0.482315424847565,4.65912343393755,3.51714817458401,0.081351493386873,0.430164072649967
"jade3",0.417398878209461,5.9379507995955,3.51620289411583,0.0813882520190793,0.430167846996085
"immp2l",0.61953856674225,3.8773020674411,3.51585299915523,0.0814018632391407,0.430167846996085
"pibf1",0.635992206490133,3.15514559991002,3.5142745032837,0.0814633019572827,0.430167846996085
"actr8",0.584760702357621,3.90102828517708,3.51385135917839,0.0814797811299052,0.430167846996085
"si:dkey-114l24.2",-2.2016553223007,1.12567922286227,3.51909084846713,0.0814936479469037,0.430167846996085
"cops6",0.632257411077104,4.67001034289812,3.51344573037803,0.0814955819184146,0.430167846996085
"fbp1b",0.951129206740095,6.15773844275073,3.53557806673101,0.0815205928656272,0.430167846996085
"nampt2",0.512837461910947,5.58734182076588,3.51278968326862,0.0815211452109603,0.430167846996085
"LOC108231824",0.416930773756512,4.58391607803011,3.51223308548436,0.0815428409161213,0.430167846996085
"caln2",-1.34480492982771,1.77682448231489,3.51182448615234,0.0815587721631772,0.430167846996085
"LOC108233295",-0.782864961483658,4.15121073432209,3.5104632419069,0.0816118738017867,0.430167846996085
"LOC108230073",0.535499130487039,3.58650644058102,3.50932520982794,0.0816562997493406,0.430167846996085
"LOC108231030",0.500196560773465,4.19861617371167,3.50882862686694,0.0816756941781899,0.430167846996085
"emd",0.421240949285726,5.59459026014916,3.50813109451272,0.0817029461443392,0.430167846996085
"cenatac",0.797151144519964,4.00885028636329,3.50789456475431,0.081712189619553,0.430167846996085
"nlk2",0.475087183738055,5.97391509086747,3.50635070382299,0.0817725537335057,0.430167846996085
"rps27.1",0.401332698142527,10.0473968218873,3.50620005339548,0.081778446937875,0.430167846996085
"tsn",0.42912863012091,5.75408017815181,3.50585389398791,0.0817919900661646,0.430167846996085
"pmepa1",0.499721480295475,4.05671508561357,3.50559675686735,0.0818020520260076,0.430167846996085
"ctss2.1",1.03492949457047,1.74387202280604,3.50506404596483,0.0818229020961587,0.430167846996085
"LOC108232773",-0.849437927649795,6.07906203640836,3.51817745513337,0.0818369164246782,0.430167846996085
"mgll",-0.744672416969439,6.59010825295621,3.5142656244622,0.0818527913829955,0.430167846996085
"LOC112450450",-2.43188156867166,-0.0166477962824993,3.50403406499949,0.0818632331249712,0.430167846996085
"zrsr2",0.452613670615579,4.52988559890372,3.5039295646553,0.081867326379801,0.430167846996085
"ruvbl2",0.608320803509481,5.64652263366162,3.5031675765265,0.0818971806834104,0.430167846996085
"mark1",-0.549237907755654,5.27694301041217,3.50193455329575,0.0819455174877014,0.430167846996085
"rabgap1l",-0.367263300166877,5.82588132983752,3.50191326585487,0.0819463522945675,0.430167846996085
"fundc1",0.415850729505942,7.30484619511202,3.50186543781869,0.0819482279527553,0.430167846996085
"dlgap1b",0.626043049108877,4.71080729239648,3.50158788837114,0.0819591135423761,0.430167846996085
"LOC108245239",-1.24363421632166,3.00724652087312,3.50709231830818,0.0819614044567034,0.430167846996085
"loxl2b",-0.819750712823723,4.49415723579792,3.50442095347782,0.0820059057361019,0.430167846996085
"spata1",0.909178968400849,2.5149491550009,3.50031995079261,0.0820088645151179,0.430167846996085
"tdrd3",0.517809729101501,5.06481363491704,3.49885667723299,0.0820663249302116,0.430167846996085
"LOC108235353",-0.924674056525459,5.27738792589991,3.5114848846559,0.0820977345360532,0.430167846996085
"hp1bp3",0.355054520989773,7.60984568876771,3.49726655533593,0.082128821084779,0.430167846996085
"si:dkey-190g11.3",-1.13078574166772,2.41113549658781,3.49652090760741,0.0821581466926383,0.430167846996085
"LOC108232987",0.690823151187901,3.40764075921355,3.49649253386919,0.0821592628518246,0.430167846996085
