9/17/12 1:43:01 PM,C,24.189
9/17/12 1:53:01 PM,C,24.689
9/17/12 2:03:01 PM,C,24.689
9/17/12 2:13:01 PM,C,24.689
9/17/12 2:23:01 PM,C,24.689
9/17/12 2:33:01 PM,C,24.689
9/17/12 2:43:01 PM,C,24.689
9/17/12 2:53:01 PM,C,24.689
9/17/12 3:03:01 PM,C,24.689
9/17/12 3:13:01 PM,C,24.689
9/17/12 3:23:01 PM,C,24.689
9/17/12 3:33:01 PM,C,24.689
9/17/12 3:43:01 PM,C,24.689
9/17/12 3:53:01 PM,C,24.689
9/17/12 4:03:01 PM,C,24.689
9/17/12 4:13:01 PM,C,24.689
9/17/12 4:23:01 PM,C,24.689
9/17/12 4:33:01 PM,C,24.689
9/17/12 4:43:01 PM,C,24.689
9/17/12 4:53:01 PM,C,24.689
9/17/12 5:03:01 PM,C,24.689
9/17/12 5:13:01 PM,C,24.689
9/17/12 5:23:01 PM,C,24.689
9/17/12 5:33:01 PM,C,24.689
9/17/12 5:43:01 PM,C,24.689
9/17/12 5:53:01 PM,C,24.689
9/17/12 6:03:01 PM,C,24.689
9/17/12 6:13:01 PM,C,24.689
9/17/12 6:23:01 PM,C,24.689
9/17/12 6:33:01 PM,C,25.189
9/17/12 6:43:01 PM,C,25.189
9/17/12 6:53:01 PM,C,25.189
9/17/12 7:03:01 PM,C,25.189
9/17/12 7:13:01 PM,C,25.189
9/17/12 7:23:01 PM,C,25.189
9/17/12 7:33:01 PM,C,25.189
9/17/12 7:43:01 PM,C,25.189
9/17/12 7:53:01 PM,C,25.189
9/17/12 8:03:01 PM,C,25.689
9/17/12 8:13:01 PM,C,25.689
9/17/12 8:23:01 PM,C,25.689
9/17/12 8:33:01 PM,C,25.189
9/17/12 8:43:01 PM,C,24.689
9/17/12 8:53:01 PM,C,24.689
9/17/12 9:03:01 PM,C,24.689
9/17/12 9:13:01 PM,C,24.689
9/17/12 9:23:01 PM,C,24.689
9/17/12 9:33:01 PM,C,25.189
9/17/12 9:43:01 PM,C,25.189
9/17/12 9:53:01 PM,C,25.189
9/17/12 10:03:01 PM,C,25.189
9/17/12 10:13:01 PM,C,25.189
9/17/12 10:23:01 PM,C,25.189
9/17/12 10:33:01 PM,C,25.189
9/17/12 10:43:01 PM,C,25.189
9/17/12 10:53:01 PM,C,25.689
9/17/12 11:03:01 PM,C,25.689
9/17/12 11:13:01 PM,C,25.689
9/17/12 11:23:01 PM,C,25.689
9/17/12 11:33:01 PM,C,24.689
9/17/12 11:43:01 PM,C,24.689
9/17/12 11:53:01 PM,C,24.689
9/18/12 12:03:01 AM,C,24.689
9/18/12 12:13:01 AM,C,24.689
9/18/12 12:23:01 AM,C,25.189
9/18/12 12:33:01 AM,C,25.189
9/18/12 12:43:01 AM,C,25.189
9/18/12 12:53:01 AM,C,25.189
9/18/12 1:03:01 AM,C,25.189
9/18/12 1:13:01 AM,C,25.189
9/18/12 1:23:01 AM,C,25.189
9/18/12 1:33:01 AM,C,25.189
9/18/12 1:43:01 AM,C,25.189
9/18/12 1:53:01 AM,C,25.689
9/18/12 2:03:01 AM,C,25.689
9/18/12 2:13:01 AM,C,25.689
9/18/12 2:23:01 AM,C,25.189
9/18/12 2:33:01 AM,C,24.689
9/18/12 2:43:01 AM,C,24.689
9/18/12 2:53:01 AM,C,24.689
9/18/12 3:03:01 AM,C,24.689
9/18/12 3:13:01 AM,C,24.689
9/18/12 3:23:01 AM,C,25.189
9/18/12 3:33:01 AM,C,25.189
9/18/12 3:43:01 AM,C,25.189
9/18/12 3:53:01 AM,C,25.189
9/18/12 4:03:01 AM,C,25.189
9/18/12 4:13:01 AM,C,25.189
9/18/12 4:23:01 AM,C,25.189
9/18/12 4:33:01 AM,C,25.189
9/18/12 4:43:01 AM,C,25.189
9/18/12 4:53:01 AM,C,25.189
9/18/12 5:03:01 AM,C,25.689
9/18/12 5:13:01 AM,C,25.689
9/18/12 5:23:01 AM,C,25.689
9/18/12 5:33:01 AM,C,24.689
9/18/12 5:43:01 AM,C,24.689
9/18/12 5:53:01 AM,C,24.689
9/18/12 6:03:01 AM,C,24.689
9/18/12 6:13:01 AM,C,24.689
9/18/12 6:23:01 AM,C,24.689
9/18/12 6:33:01 AM,C,25.189
9/18/12 6:43:01 AM,C,25.189
9/18/12 6:53:01 AM,C,25.189
9/18/12 7:03:01 AM,C,25.189
9/18/12 7:13:01 AM,C,25.189
9/18/12 7:23:01 AM,C,25.189
9/18/12 7:33:01 AM,C,25.189
9/18/12 7:43:01 AM,C,25.189
9/18/12 7:53:01 AM,C,25.189
9/18/12 8:03:01 AM,C,25.189
9/18/12 8:13:01 AM,C,25.689
9/18/12 8:23:01 AM,C,25.689
9/18/12 8:33:01 AM,C,25.689
9/18/12 8:43:01 AM,C,25.189
9/18/12 8:53:01 AM,C,24.689
9/18/12 9:03:01 AM,C,24.689
9/18/12 9:13:01 AM,C,24.689
9/18/12 9:23:01 AM,C,24.689
9/18/12 9:33:01 AM,C,24.689
9/18/12 9:43:01 AM,C,24.689
9/18/12 9:53:01 AM,C,24.689
9/18/12 10:03:01 AM,C,24.689
9/18/12 10:13:01 AM,C,24.689
9/18/12 10:23:01 AM,C,24.689
9/18/12 10:33:01 AM,C,24.689
9/18/12 10:43:01 AM,C,24.689
9/18/12 10:53:01 AM,C,24.689
9/18/12 11:03:01 AM,C,24.689
9/18/12 11:13:01 AM,C,24.689
9/18/12 11:23:01 AM,C,24.689
9/18/12 11:33:01 AM,C,24.689
9/18/12 11:43:01 AM,C,24.689
9/18/12 11:53:01 AM,C,24.689
9/18/12 12:03:01 PM,C,24.689
9/18/12 12:13:01 PM,C,24.689
9/18/12 12:23:01 PM,C,24.689
9/18/12 12:33:01 PM,C,24.689
9/18/12 12:43:01 PM,C,24.189
9/18/12 12:53:01 PM,C,24.189
9/18/12 1:03:01 PM,C,24.189
9/18/12 1:13:01 PM,C,24.189
9/18/12 1:23:01 PM,C,24.189
9/18/12 1:33:01 PM,C,24.689
9/18/12 1:43:01 PM,C,24.689
9/18/12 1:53:01 PM,C,24.689
9/18/12 2:03:01 PM,C,24.689
9/18/12 2:13:01 PM,C,24.689
9/18/12 2:23:01 PM,C,24.689
9/18/12 2:33:01 PM,C,24.689
9/18/12 2:43:01 PM,C,25.189
9/18/12 2:53:01 PM,C,25.189
9/18/12 3:03:01 PM,C,25.189
9/18/12 3:13:01 PM,C,25.189
9/18/12 3:23:01 PM,C,25.189
9/18/12 3:33:01 PM,C,25.189
9/18/12 3:43:01 PM,C,25.189
9/18/12 3:53:01 PM,C,24.689
9/18/12 4:03:01 PM,C,24.689
9/18/12 4:13:01 PM,C,24.689
9/18/12 4:23:01 PM,C,24.689
9/18/12 4:33:01 PM,C,24.689
9/18/12 4:43:01 PM,C,24.689
9/18/12 4:53:01 PM,C,24.689
9/18/12 5:03:01 PM,C,24.689
9/18/12 5:13:01 PM,C,24.689
9/18/12 5:23:01 PM,C,24.689
9/18/12 5:33:01 PM,C,24.689
9/18/12 5:43:01 PM,C,24.689
9/18/12 5:53:01 PM,C,24.689
9/18/12 6:03:01 PM,C,24.689
9/18/12 6:13:01 PM,C,24.689
9/18/12 6:23:01 PM,C,24.689
9/18/12 6:33:01 PM,C,24.689
9/18/12 6:43:01 PM,C,24.689
9/18/12 6:53:01 PM,C,24.689
9/18/12 7:03:01 PM,C,24.689
9/18/12 7:13:01 PM,C,25.189
9/18/12 7:23:01 PM,C,25.189
9/18/12 7:33:01 PM,C,25.189
9/18/12 7:43:01 PM,C,25.189
9/18/12 7:53:01 PM,C,25.189
9/18/12 8:03:01 PM,C,25.189
9/18/12 8:13:01 PM,C,25.189
9/18/12 8:23:01 PM,C,25.189
9/18/12 8:33:01 PM,C,25.189
9/18/12 8:43:01 PM,C,25.189
9/18/12 8:53:01 PM,C,25.189
9/18/12 9:03:01 PM,C,25.189
9/18/12 9:13:01 PM,C,25.189
9/18/12 9:23:01 PM,C,25.189
9/18/12 9:33:01 PM,C,25.189
9/18/12 9:43:01 PM,C,25.189
9/18/12 9:53:01 PM,C,25.689
9/18/12 10:03:01 PM,C,25.689
9/18/12 10:13:01 PM,C,25.689
9/18/12 10:23:01 PM,C,25.689
9/18/12 10:33:01 PM,C,25.689
9/18/12 10:43:01 PM,C,25.689
9/18/12 10:53:01 PM,C,25.689
9/18/12 11:03:01 PM,C,25.689
9/18/12 11:13:01 PM,C,25.689
9/18/12 11:23:01 PM,C,25.689
9/18/12 11:33:01 PM,C,25.689
9/18/12 11:43:01 PM,C,25.689
9/18/12 11:53:01 PM,C,25.689
9/19/12 12:03:01 AM,C,25.689
9/19/12 12:13:01 AM,C,25.689
9/19/12 12:23:01 AM,C,25.689
9/19/12 12:33:01 AM,C,25.689
9/19/12 12:43:01 AM,C,25.689
9/19/12 12:53:01 AM,C,25.689
9/19/12 1:03:01 AM,C,25.689
9/19/12 1:13:01 AM,C,25.689
9/19/12 1:23:01 AM,C,25.689
9/19/12 1:33:01 AM,C,25.689
9/19/12 1:43:01 AM,C,25.689
9/19/12 1:53:01 AM,C,25.689
9/19/12 2:03:01 AM,C,25.189
9/19/12 2:13:01 AM,C,25.189
9/19/12 2:23:01 AM,C,25.189
9/19/12 2:33:01 AM,C,25.189
9/19/12 2:43:01 AM,C,25.189
9/19/12 2:53:01 AM,C,25.189
9/19/12 3:03:01 AM,C,25.189
9/19/12 3:13:01 AM,C,25.189
9/19/12 3:23:01 AM,C,25.189
9/19/12 3:33:01 AM,C,25.189
9/19/12 3:43:01 AM,C,25.189
9/19/12 3:53:01 AM,C,25.189
9/19/12 4:03:01 AM,C,25.189
9/19/12 4:13:01 AM,C,25.189
9/19/12 4:23:01 AM,C,25.189
9/19/12 4:33:01 AM,C,25.189
9/19/12 4:43:01 AM,C,25.189
9/19/12 4:53:01 AM,C,25.189
9/19/12 5:03:01 AM,C,25.189
9/19/12 5:13:01 AM,C,25.189
9/19/12 5:23:01 AM,C,25.189
9/19/12 5:33:01 AM,C,25.189
9/19/12 5:43:01 AM,C,25.189
9/19/12 5:53:01 AM,C,25.189
9/19/12 6:03:01 AM,C,25.189
9/19/12 6:13:01 AM,C,25.189
9/19/12 6:23:01 AM,C,25.189
9/19/12 6:33:01 AM,C,25.189
9/19/12 6:43:01 AM,C,25.189
9/19/12 6:53:01 AM,C,25.189
9/19/12 7:03:01 AM,C,25.189
9/19/12 7:13:01 AM,C,25.189
9/19/12 7:23:01 AM,C,25.189
9/19/12 7:33:01 AM,C,25.189
9/19/12 7:43:01 AM,C,25.189
9/19/12 7:53:01 AM,C,25.189
9/19/12 8:03:01 AM,C,25.189
9/19/12 8:13:01 AM,C,25.189
9/19/12 8:23:01 AM,C,25.189
9/19/12 8:33:01 AM,C,25.189
9/19/12 8:43:01 AM,C,25.189
9/19/12 8:53:01 AM,C,25.189
9/19/12 9:03:01 AM,C,24.689
9/19/12 9:13:01 AM,C,24.689
9/19/12 9:23:01 AM,C,24.689
9/19/12 9:33:01 AM,C,24.189
9/19/12 9:43:01 AM,C,24.189
9/19/12 9:53:01 AM,C,24.189
9/19/12 10:03:01 AM,C,24.189
9/19/12 10:13:01 AM,C,24.189
9/19/12 10:23:01 AM,C,23.689
9/19/12 10:33:01 AM,C,23.689
9/19/12 10:43:01 AM,C,23.689
9/19/12 10:53:01 AM,C,23.689
9/19/12 11:03:01 AM,C,23.689
9/19/12 11:13:01 AM,C,23.689
9/19/12 11:23:01 AM,C,23.189
9/19/12 11:33:01 AM,C,23.189
9/19/12 11:43:01 AM,C,23.189
9/19/12 11:53:01 AM,C,23.189
9/19/12 12:03:01 PM,C,23.189
9/19/12 12:13:01 PM,C,23.689
9/19/12 12:23:01 PM,C,23.689
9/19/12 12:33:01 PM,C,23.689
9/19/12 12:43:01 PM,C,23.689
9/19/12 12:53:01 PM,C,23.689
9/19/12 1:03:01 PM,C,23.689
9/19/12 1:13:01 PM,C,23.689
9/19/12 1:23:01 PM,C,23.689
9/19/12 1:33:01 PM,C,23.689
9/19/12 1:43:01 PM,C,23.189
9/19/12 1:53:01 PM,C,23.189
9/19/12 2:03:01 PM,C,23.189
9/19/12 2:13:01 PM,C,23.189
9/19/12 2:23:01 PM,C,23.189
9/19/12 2:33:01 PM,C,23.189
9/19/12 2:43:01 PM,C,23.189
9/19/12 2:53:01 PM,C,23.189
9/19/12 3:03:01 PM,C,23.189
9/19/12 3:13:01 PM,C,23.189
